StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Welcome,Age,Gender,Race,Location,AudioCheck,Video_Control_Time_First Click,Video_Control_Time_Last Click,Video_Control_Time_Page Submit,Video_Control_Time_Click Count,Video_Treatment_Time_First Click,Video_Treatment_Time_Last Click,Video_Treatment_Time_Page Submit,Video_Treatment_Time_Click Count,Personal_Views_Confident,Personal_Views_Beautiful,Personal_Views_Beauty_Importance,Personal_Views_Relate_To_Model,Passion_i_identify_1,Passion_i_prefer_1,Passion_o_prefer_1,Passion_validate_1,Passion_i_identify_2,Passion_i_prefer_2,Passion_o_prefer_2,Passion_validate_2,Coffee_i_identify_1,Coffee_i_prefer_1,Coffee_o_prefer_1,Coffe_validate_1,Coffee_i_identify_2,Coffee_i_prefer_2,Coffee_o_prefer_2,Coffee_validate_2,Couple_i_identify_1,Couple_i_prefer_1,Couple_o_prefer_1,Couple_validate_1,Couple_i_identify_2,Couple_i_prefer_2,Couple_o_prefer_2,Couple_validate_2,Work_i_identify_1,Work_i_prefer_1,Work_o_prefer_1,Work_validate_1,work_i_identify_2,Work_i_prefer_2,Work_o_prefer_2,Work_validate_2,FIt_i_identify_1,Fit_i_prefer_1,Fit_o_prefer_1,Fit_validate_1,Fit_i_identify_2,Fit_i_prefer_2,Fit_o_prefer_2,Fit_validate_2,Group,Q9_6_TEXT - Topics
2017-07-06 09:53:31,2017-07-06 09:57:19,IP Address,70.195.210.123,90,228,False,2017-07-06 13:53:40,R_1oGAJs8NzwiC8MS,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,California,,0,0,31.02,0,,,,,Agree,Agree,Agree,Disagree,,,,,,,,,,,,,Ad 1,Ad 2,Ad 1,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Control,
2017-07-06 13:59:34,2017-07-06 14:02:13,IP Address,50.205.147.2,100,159,True,2017-07-06 14:02:15,R_3ExKhh3J82o10up,,,,,37.424896240234,-122.0074005127,anonymous,EN,I agree,35 - 44,Female,White,California,,,,,,0,0,30.03,0,Disagree,Disagree,4,Disagree,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Treatment,
2017-07-06 10:05:55,2017-07-06 10:06:43,IP Address,173.123.110.66,8,48,False,2017-07-06 14:06:00,R_2YMlw98v25BJM2d,,,,,,,anonymous,EN,I agree,35 - 44,Male,Other,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-06 10:07:44,2017-07-06 10:11:33,IP Address,50.200.86.162,98,228,False,2017-07-06 14:07:56,R_268zDy2R2IAgLHj,,,,,,,anonymous,EN,I agree,55 - 64,Male,White,California,,0,0,31.036,0,,,,,Agree,Agree,Disagree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 1,Ad 2,Control,
2017-07-06 14:05:27,2017-07-06 14:10:34,IP Address,96.231.108.248,100,307,True,2017-07-06 14:10:34,R_1dES5jHTXkSH3xP,,,,,39.096694946289,-76.877899169922,anonymous,EN,I agree,25 - 34,Male,White,California,,,,,,0,0,30.035,0,4,4,Disagree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-06 10:18:56,2017-07-06 10:22:05,IP Address,173.216.195.159,26,188,False,2017-07-06 14:19:20,R_3G6ORRSe0aMM3RJ,,,,,,,anonymous,EN,I agree,55 - 64,Female,White,Louisiana,,0,0,31.106,0,,,,,Disagree,Disagree,Agree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-06 14:20:42,2017-07-06 14:21:16,IP Address,92.221.93.96,100,34,True,2017-07-06 14:21:17,R_3OofW9YcygKdjbD,,,,,58.88850402832,5.6528015136719,anonymous,EN,I agree,25 - 34,Female,White,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-06 10:25:56,2017-07-06 10:26:29,IP Address,66.87.118.49,8,33,False,2017-07-06 14:25:56,R_110DHkNapRHV9Tn,,,,,,,anonymous,EN,I agree,35 - 44,Female,White,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-06 10:47:01,2017-07-06 11:17:52,IP Address,134.134.139.72,8,1851,False,2017-07-06 14:47:17,R_7Oj5c3whODd9ZzX,,,,,,,anonymous,EN,I agree,25 - 34,Female,Other,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-06 10:53:44,2017-07-06 10:54:41,IP Address,76.105.195.145,8,57,False,2017-07-06 14:53:44,R_2wdEGYugY1Ixun0,,,,,,,anonymous,EN,I agree,35 - 44,Male,Other,Oregon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-06 11:18:14,2017-07-06 11:19:57,IP Address,107.77.197.50,16,103,False,2017-07-06 15:18:16,R_1GUFedgsoUmeoCd,,,,,,,anonymous,EN,I agree,45 - 54,Female,White,Texas,,0,0,31.153,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-06 15:25:42,2017-07-06 15:28:40,IP Address,70.211.14.109,100,178,True,2017-07-06 15:28:41,R_3QDmpFAvIjn6dwJ,,,,,33.64030456543,-117.76940155029,anonymous,EN,I agree,35 - 44,Female,White,California,,0,0,31.066,0,,,,,Agree,Disagree,Agree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Control,
2017-07-06 15:28:38,2017-07-06 15:32:51,IP Address,68.6.184.18,100,252,True,2017-07-06 15:32:52,R_3spRQv2S10oIfnG,,,,,32.74479675293,-117.1701965332,anonymous,EN,I agree,25 - 34,Female,White,California,,,,,,0,0,30.113,0,Agree,Agree,Agree,Agree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 2,Ad 2,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 1,Ad 2,Ad 2,Treatment,
2017-07-06 11:39:10,2017-07-06 11:39:47,IP Address,72.194.104.77,8,36,False,2017-07-06 15:39:11,R_r09e7gTStMuU8fL,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-06 11:50:09,2017-07-06 11:50:36,IP Address,74.217.76.101,8,27,False,2017-07-06 15:50:30,R_2E15EvPppH1xWwm,,,,,,,anonymous,EN,I agree,85 or older,Other,Native Hawaiian or Pacific Islander,Delaware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-06 12:11:35,2017-07-06 12:11:59,IP Address,144.94.0.4,8,23,False,2017-07-06 16:11:59,R_2Pb6ID5oD6Qr9H7,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-06 12:25:41,2017-07-06 12:27:24,IP Address,205.174.240.99,13,103,False,2017-07-06 16:26:31,R_2YE3bM7dA8LSSl4,,,,,,,anonymous,EN,I agree,25 - 34,Male,"White,Other",California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-06 16:30:23,2017-07-06 16:36:44,IP Address,47.17.45.3,100,380,True,2017-07-06 16:36:45,R_2YfXyGnOvkkCpf2,,,,,40.661407470703,-73.958297729492,anonymous,EN,I agree,25 - 34,Female,White,New York,,,,,,0,0,30.03,0,Agree,Agree,Agree,Agree,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-06 12:49:02,2017-07-06 12:49:41,IP Address,107.77.230.117,8,38,False,2017-07-06 16:49:03,R_2OT1BtFt6Urpx1x,,,,,,,anonymous,EN,I agree,25 - 34,Female,White,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-06 18:31:10,2017-07-06 18:31:55,IP Address,73.241.7.86,8,44,False,2017-07-06 22:31:27,R_1mOZgUrw3gHJ11T,,,,,,,anonymous,EN,I agree,35 - 44,Male,Other,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-06 23:17:42,2017-07-06 23:21:58,IP Address,73.158.111.31,100,256,True,2017-07-06 23:21:59,R_ZrYVfSxvaoRQ6iJ,,,,,37.342193603516,-121.88330078125,anonymous,EN,I agree,35 - 44,Female,Other,California,,,,,,0,0,40.702,0,Agree,Agree,Agree,Agree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Treatment,
2017-07-07 00:14:02,2017-07-07 00:17:47,IP Address,99.61.165.60,100,224,True,2017-07-07 00:17:47,R_2R8L5JDlPCfdsrZ,,,,,37.301300048828,-121.8078994751,anonymous,EN,I agree,25 - 34,Male,Other,California,,,,,,0,0,40.24,0,Agree,Agree,Disagree,Agree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 2,Ad 2,Ad 2,Treatment,
2017-07-07 00:32:12,2017-07-07 00:43:19,IP Address,173.217.153.167,100,667,True,2017-07-07 00:43:20,R_3PGLfLa4bqKe38h,,,,,31.28840637207,-92.388000488281,anonymous,EN,I agree,55 - 64,Female,Other,Louisiana,,0,0,112.956,0,,,,,Agree,Agree,Strongly disagree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Control,
2017-07-07 00:10:43,2017-07-07 00:13:30,IP Address,99.61.165.60,58,166,False,2017-07-07 04:11:22,R_xz6ZKGUx2weebUB,,,,,,,anonymous,EN,I agree,25 - 34,Male,Other,California,,0,0,43.964,0,,,,,Agree,Agree,Agree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ad 1,Ad 2,Ad 1,Ad 2,Control,
2017-07-07 05:28:12,2017-07-07 05:31:40,IP Address,76.103.139.213,100,208,True,2017-07-07 05:31:41,R_2YD7lOtioXgy7l9,,,,,37.342193603516,-121.88330078125,anonymous,EN,I agree,25 - 34,Female,Asian,California,,0,0,45.103,0,,,,,Strongly Agree,Strongly Agree,Agree,Strongly disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,,,,,,,,,,,,,Control,
2017-07-07 07:08:03,2017-07-07 07:12:31,IP Address,100.15.89.158,100,267,True,2017-07-07 07:12:32,R_1qXocUhGQZyX57z,,,,,39.052597045898,-77.121002197266,anonymous,EN,I agree,35 - 44,Female,Asian,Maryland,,,,,,4.33,9.785,50.246,5,Strongly Agree,Strongly Agree,Agree,Disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-07 12:57:55,2017-07-07 13:00:11,IP Address,71.202.172.171,100,136,True,2017-07-07 13:00:12,R_3Rz14FwIduL8VXr,,,,,37.907302856445,-122.28199768066,anonymous,EN,I agree,85 or older,Other,Other,Wyoming,,0,0,41.461,0,,,,,Agree,Agree,Disagree,Strongly disagree,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,,,,,Control,
2017-07-07 16:13:38,2017-07-07 16:18:37,IP Address,107.77.211.112,100,298,True,2017-07-07 16:18:37,R_xzuCrcuec5RezDj,,,,,37.804397583008,-122.27079772949,anonymous,EN,I agree,35 - 44,Male,White,California,,,,,,47.589,47.589,48.364,1,Agree,Agree,Agree,Disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-10 08:58:51,2017-07-10 08:59:33,IP Address,59.97.112.36,100,41,True,2017-07-10 08:59:33,R_3NV4H4vEJ8DewMx,,,,,9.9333038330078,78.11669921875,anonymous,EN,I agree,25 - 34,Male,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10 08:59:46,2017-07-10 09:00:08,IP Address,59.97.112.36,100,21,True,2017-07-10 09:00:08,R_2bOEnWkEDsfW0vH,,,,,9.9333038330078,78.11669921875,anonymous,EN,I agree,35 - 44,Female,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10 09:00:10,2017-07-10 09:01:49,IP Address,68.14.245.66,100,99,True,2017-07-10 09:01:49,R_sBSlp1U5pQ2btEB,,,,,32.268600463867,-111.00219726562,anonymous,EN,I agree,18 - 24,Male,White,Arizona,,20.029,31.962,32.003,3,,,,,Agree,Strongly Agree,Agree,Strongly Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-10 08:58:51,2017-07-10 09:01:53,IP Address,84.23.220.16,100,181,True,2017-07-10 09:01:53,R_2uVxqaUNRY4KP6N,,,,,32.63330078125,-16.899993896484,anonymous,EN,I agree,18 - 24,Female,White,Alaska,,,,,,0,0,34.048,0,Strongly Agree,,Strongly Agree,Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-10 08:59:56,2017-07-10 09:02:25,IP Address,172.7.244.112,100,149,True,2017-07-10 09:02:26,R_2qjw2Ls8uRfGEz8,,,,,32.852401733398,-97.28800201416,anonymous,EN,I agree,25 - 34,Male,White,Texas,,,,,,0,0,36.548,0,Agree,Agree,Agree,Strongly disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-10 09:00:46,2017-07-10 09:02:40,IP Address,162.216.46.189,100,114,True,2017-07-10 09:02:41,R_1K8f9Ke5y0AJB2c,,,,,33.036193847656,-96.671203613281,anonymous,EN,I agree,25 - 34,Male,White,Texas,,0,0,40.146,0,,,,,Agree,Agree,Agree,Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Control,
2017-07-10 09:00:57,2017-07-10 09:03:00,IP Address,97.117.171.198,100,122,True,2017-07-10 09:03:01,R_2c8Fj54iaFAy9wC,,,,,33.559204101562,-112.1316986084,anonymous,EN,I agree,25 - 34,Male,White,Arizona,,,,,,0,0,35.669,0,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,Treatment,
2017-07-10 09:01:32,2017-07-10 09:04:12,IP Address,73.209.64.113,100,160,True,2017-07-10 09:04:12,R_NXvApN4HHCoDGbT,,,,,41.550506591797,-87.502601623535,anonymous,EN,I agree,25 - 34,Male,White,Indiana,,,,,,27.253,27.253,33.68,1,Agree,Agree,Agree,Agree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-10 09:00:00,2017-07-10 09:04:41,IP Address,39.59.191.61,100,281,True,2017-07-10 09:04:42,R_12ol8MpJ72khi84,,,,,31.488800048828,74.368606567383,anonymous,EN,I agree,25 - 34,Male,Asian,New York,,,,,,0,0,39.301,0,Agree,Disagree,Disagree,Disagree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Treatment,
2017-07-10 09:07:49,2017-07-10 09:08:10,IP Address,157.50.11.55,100,21,True,2017-07-10 09:08:11,R_3oNr8SQnyeljxzE,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,35 - 44,Male,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10 09:10:16,2017-07-10 09:12:05,IP Address,32.208.131.79,100,109,True,2017-07-10 09:12:05,R_3CCPebp8IHQfeLA,,,,,41.681594848633,-72.940498352051,anonymous,EN,I agree,18 - 24,Male,White,Connecticut,,0,0,36.254,0,,,,,Agree,Agree,Disagree,Disagree,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Ad 2,Ad 2,Ad 2,Ad 1,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,Control,
2017-07-10 09:13:31,2017-07-10 09:14:34,IP Address,103.58.116.54,100,62,True,2017-07-10 09:14:35,R_25EoP9yaFqS88YI,,,,,10.992492675781,76.961395263672,anonymous,EN,I agree,55 - 64,Female,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10 09:14:43,2017-07-10 09:15:05,Spam,103.58.116.54,100,21,True,2017-07-10 09:15:06,R_UKqi5yQqyFadSRb,,,,,10.992492675781,76.961395263672,anonymous,EN,I agree,55 - 64,Female,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-10 09:16:38,2017-07-10 09:20:14,IP Address,47.11.209.141,100,215,True,2017-07-10 09:20:15,R_Wus9syxg7WaJJg5,,,,,20.233306884766,85.833312988281,anonymous,EN,I agree,25 - 34,Male,Asian,New York,,,,,,0,0,36.542,0,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,,,,,Ad 1,Ad 1,Ad 1,Ad 2,Treatment,
2017-07-10 09:20:19,2017-07-10 09:26:16,IP Address,216.49.106.54,100,357,True,2017-07-10 09:26:17,R_3lQCwEyTfcCdASR,,,,,38.420700073242,-86.927696228027,anonymous,EN,I agree,25 - 34,Female,White,Indiana,,0,0,45.246,0,,,,,Agree,Strongly Agree,Agree,Agree,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,Ad 2,Ad 1,Ad 1,Ad 2,,,,,Ad 1,Ad 1,Ad 2,Ad 2,,,,,Ad 2,Ad 1,Ad 1,Ad 2,Ad 2,Ad 1,Ad 2,Ad 1,,,,,Control,
2017-07-10 09:00:14,2017-07-10 09:00:31,IP Address,59.97.112.36,8,17,False,2017-07-10 13:00:21,R_2PzCfsxpcP12lCH,,,,,,,anonymous,EN,I agree,18 - 24,Male,White,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-16 13:18:59,2017-07-16 13:21:06,IP Address,128.107.241.191,100,127,True,2017-07-16 13:21:07,R_2aWEyBndtdeOAtV,,,,,37.338806152344,-121.89140319824,anonymous,EN,I agree,35 - 44,Male,White,California,,0,0,39.362,0,,,,,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-16 14:16:52,2017-07-16 14:17:41,Survey Preview,,100,49,True,2017-07-16 14:17:42,R_sZPWG1dDTxjkJwJ,,,,,47.638107299805,-122.37149810791,preview,EN,I agree,25 - 34,Female,White,Kentucky,Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-16 14:34:08,2017-07-16 14:36:42,IP Address,24.18.156.137,100,154,True,2017-07-16 14:36:42,R_1FxH5PBXoM6Kmar,,,,,47.638107299805,-122.37149810791,anonymous,EN,I agree,25 - 34,Female,White,Washington,Pineapple,,,,,0,0,35.797,0,Agree,Agree,Agree,Agree,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Ad 1,Ad 1,Ad 2,Ad 1,,,,,Ad 2,Ad 2,Ad 1,Ad 1,,,,,Ad 1,Ad 1,Ad 1,Ad 1,,,,,Treatment,
2017-07-16 13:26:00,2017-07-16 13:27:47,IP Address,128.107.241.191,42,106,False,2017-07-16 17:26:04,R_PNaXS5YxXTjGUBX,,,,,,,anonymous,EN,I agree,25 - 34,Male,White,California,,7.724,7.724,33.281,1,,,,,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 1,,,,,Control,
2017-07-18 13:56:14,2017-07-18 13:56:54,IP Address,128.107.241.166,100,40,True,2017-07-18 13:56:55,R_30dgZTy2DOb5MeY,,,,,37.338806152344,-121.89140319824,anonymous,EN,I agree,25 - 34,Male,White,California,Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Treatment,
2017-07-18 14:07:20,2017-07-18 14:07:42,IP Address,186.188.58.31,100,22,True,2017-07-18 14:07:43,R_21vpo0sfXBG7eiv,,,,,10.028900146484,-69.089401245117,anonymous,EN,I agree,18 - 24,Male,White,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 14:07:38,2017-07-18 14:07:54,IP Address,198.24.30.133,100,15,True,2017-07-18 14:07:54,R_pADxG3PNlFZtOgx,,,,,38.863998413086,-77.192199707031,anonymous,EN,I agree,18 - 24,Female,Asian,Indiana,Bicycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Control,
2017-07-18 14:07:25,2017-07-18 14:07:57,IP Address,122.174.126.71,100,32,True,2017-07-18 14:07:58,R_1goIdEtvqFL3nVz,,,,,13.083297729492,80.283294677734,anonymous,EN,I agree,25 - 34,Female,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 14:07:14,2017-07-18 14:08:02,IP Address,171.61.15.170,100,48,True,2017-07-18 14:08:03,R_3lnDFTSj7CLtoid,,,,,22.716705322266,75.833297729492,anonymous,EN,I agree,18 - 24,Male,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 14:07:40,2017-07-18 14:08:17,IP Address,84.15.191.180,100,36,True,2017-07-18 14:08:18,R_3HpI6s6faHtWVJf,,,,,56,24,anonymous,EN,I agree,25 - 34,Male,White,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 14:08:16,2017-07-18 14:08:44,IP Address,186.24.1.242,100,28,True,2017-07-18 14:08:44,R_1MXRunsZmKKVPtc,,,,,10.199996948242,-64.699996948242,anonymous,EN,I agree,25 - 34,Male,White,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 14:07:52,2017-07-18 14:08:56,IP Address,103.66.79.55,100,64,True,2017-07-18 14:08:57,R_ThnQF5wVh3CR8xr,,,,,15.86669921875,74.5,anonymous,EN,I agree,25 - 34,Male,Asian,I do not reside in the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 14:08:01,2017-07-18 14:09:12,IP Address,198.24.30.133,100,70,True,2017-07-18 14:09:12,R_2rwGfT2kLcR4cS7,,,,,38.863998413086,-77.192199707031,anonymous,EN,I agree,18 - 24,Female,Asian,Kentucky,Pineapple,,,,,0,0,46.774,0,Disagree,Disagree,Disagree,Disagree,,,,,,,,,,,,,,,,,Ad 2,Ad 2,Ad 2,Ad 2,,,,,,,,,,,,,,,,,,,,,Treatment,
